id,profileName,text,date,title,rating,images,helpful,variant:
RO53T1WYQEUHA,Ibrahim,"Learning programming is hard alone but trying to learn programming from reading is a pain far from imagination. Fortunately this life saver was very easy to understand and beginner friendly, however the write had one downfall he failed to provide alternatives for windows users in the command line","Reviewed in the United Kingdom on October 17, 2022",Best Investment you'll ever make,4.0 out of 5 stars,,3,
R1YU3K8033YBRK,Giorgos,"As suggested by the ""crash course"" title will get you started fast in comparison to others and it will do it quite methodically. You will not go deep or in detail and the examples and exercises are on the easy side.","Reviewed in Germany on July 26, 2022",Honest on its title,4.0 out of 5 stars,,0,
R3MFEYAITZH5B9,Amazon Customer,Publisher needs to take a second look at d cover page binding my copy is less than 2 months old and its has started ripping of however my overall perspective about this book is that its content is concise comprehensive and simple to grasp concepts has been really useful and helpful for me personally as a novice programmer and will highly recommend this book for new starters in programming,"Reviewed in the United Kingdom on October 26, 2020",Concise and comprehensive,4.0 out of 5 stars,,0,
R2O9QIJT3W3GNG,Gfanal,"Les premiers chapitres sont vraiment ce qu'on attend d'une bonne initiation à un langage... puis ça se gâte un peu. L'auteur passe trop tôt à des exemples élaborés et souvent obscurs, égrenant en cours de route des explications et des éclaircissements qu'on aurait bien préféré trouver dans des chapitres spécifiques – notamment sur l'identification et la compréhension des librairies et des modules spécifiques à diverses utilisations.","Reviewed in Canada on September 18, 2020","Bonne initiation, s'arrête trop tôt",4.0 out of 5 stars,,7,
R2RA7KVI5SP3KD,Nilesh rai,"Worth every penny for beginners. Ever thing is written in detail you don't need any video lectures after reading this book you can solve problems and write a code easily.
Project are also given which you can refer.
Sorry but the page quality is not great and I think it's an Xerox company of the original.","Reviewed in India on March 8, 2021",Excellent book,4.0 out of 5 stars,,0,
R1NS0G8RJXC855,Wesam,"i like the book
it is very good for people with basic knowledge of python
i gave 4 stars because the book cover is not well attached.
but for the topics if the book i found them great and it helps to step forward in python programming.
the applications covered in the book are also very useful","Reviewed in Germany on March 25, 2021",good book,4.0 out of 5 stars,,0,
RUV0XB3YV31MQ,Amazon Customer,Been having fun working my way through this book. Feels like I'm picking up on things relatively quick due to the format. I'd definitely recommend it to anyone wanting to learn python.,"Reviewed in Canada on July 18, 2021","print(""So far, so good!"")",4.0 out of 5 stars,,0,
R3LB4YRQ4GEAUP,Matt,I’m a software engineer and need to learn python for my job. I prefer books and this is a rather good book. Bought this in conjunction with another Python book and was writing basic programs in the language by the end of the first day. Very good book for those needing to learn Python.,"Reviewed in the United Kingdom on June 30, 2020",It’s a good book,4.0 out of 5 stars,,0,
RKXTHJ4WMRF1N,CED1,Je ne suis qu’au début de l’apprentissage mais ce livre m’a l’air très intéressant.,"Reviewed in Canada on October 9, 2021",Bon livre,4.0 out of 5 stars,,0,
R3W02P0TVIEW0,euthyphro.,"Content: This is a straightforward and accessible introduction to Python which will quickly get you creating your own programmes
Binding: The front cover started peeling off after two days of use. Not a showstopper, but a bit annoying.","Reviewed in the United Kingdom on May 23, 2020",Great introduction to Python,4.0 out of 5 stars,,3,
R22L4BT9AV993O,Bijay shaw,"Very good book for beginners...
Recommended for all beginners.👍👍
But the binding of the book is not good..","Reviewed in India on July 20, 2022",Beginner Friendly,4.0 out of 5 stars,,0,
RHU3FLBHY2DWY,Goran,"Good book, written in a simple and understandable language. I have some programming background so first chapters are a fairly simple, but this is book for beginners and this is good.
I gave 4 stars because binding unglued somewhere around chapter 6. This is a little bit disappointing.","Reviewed in Germany on October 2, 2019",Good book,4.0 out of 5 stars,,0,
R2DS7DJL0JWV81,R. S. Boyce,Bought for my son who is a technician,"Reviewed in the United Kingdom on December 31, 2021","Python Crash Course,",4.0 out of 5 stars,,0,
RAEL5NTAM40VB,Alexy Gendron,Really good for learning the basics if you are a beginner,"Reviewed in Canada on August 4, 2020",Really good,4.0 out of 5 stars,,0,
R39S9ZB5EP9M5F,RKH,"It seems not original USA print. So, price bit high.","Reviewed in India on December 2, 2020",Book seems to reprint in India,4.0 out of 5 stars,,0,
R291CEJG27O67R,Gopal,Good book contentwise and also nice printing .,"Reviewed in India on December 21, 2020",Good book,4.0 out of 5 stars,,0,
R37GB8ZR9U3SXZ,Alex,"NO CABE DUDA QUE EL LIBRO OFERTADO, CUMPLEN CON LAS ESPECTATIVAS DE LOS CLIENTES MAS EXIJENTES, UN SERVICIO Y ATENCIÓN SIN DUDA MUY BUENA","Reviewed in Mexico on February 18, 2021",SIN DAÑOS QUIZAS LE FALTA MAS ENVOLTURA,4.0 out of 5 stars,,0,
RMYCE2CWSXB11,rohit wadhwani,Learning a lot from book,"Reviewed in India on December 11, 2020",Helpful for pro,4.0 out of 5 stars,,0,
R162SYKNHAZO09,Auskin,Good. Concise.,"Reviewed in India on May 29, 2020",Concise book. Good content,4.0 out of 5 stars,,0,
R2EQ19SVRNFCLO,RigelulZ,"Great quality book if you're brand new to programming concepts and languages in general. Having some basic previous programming experience and having read things like ""Eloquent JavaScript"", I found most of the examples to be way too basic. I still found the content the author included and his explanations to be worthwhile reading even for those that are past the very beginner stages of programming. Python is a must have skill in today's technical job market, it is an elegant and effective scripting language with a growing future. I definitely recommend this book as a quick primer or a way to brush up on syntax and learning ""Pythonic"" ways of crafting your code.","Reviewed in the United States on November 24, 2021",Great Book if You Are Brand New,3.0 out of 5 stars,,0,
R30CMZJBC8CEBY,P. Camargo,"As a developer in other languages, this book was a little too beginner for me, it spends chapters going over basic data types, arrays (lists), things that anyone would already know if they've wrote code in other languages. I don't mean to imply the book is bad, I imagine if I had no experience this is a great way to get into it, but I was disappointed when I read the introduction and it mentioned the target audience was a widespread target of people with no coding experience to college course students; reading that I knew and confirmed after some reading that it was going to have some painfully basic parts.","Reviewed in the United States on January 12, 2020","If your already developer, skip this book, it looks great for an absolute beginner",3.0 out of 5 stars,,3,
R3SUJX4KZOSSJ4,Brian. Vogel,"The 11 chapters of the book was very good at teaching python fundamentals. The examples were easy to follow and build upon. If I had stopped there, I probably would have given it 5 stars.

I decided to try out the Django section. The author's choice to house the app learning_logs in a folder learning_logs made it very confusing, particularly when the folder name displays as learning_log$. I frequently wasn't sure if I was in the correct directory when issuing python manage.py commands. -2 stars for this.","Reviewed in the United States on November 26, 2019",Great For Introduction,3.0 out of 5 stars,,4,
R25V2G0ISJK88O,Maintenance Man,"I bought this book for the second half that has the projects. The first section was annoying because it was missing Pygame code that allows you to close the game window. Luckily I knew some Pygame and could fix it myself. I was going to give this book low marks for such a glaring oversight. However the second section with APIs was top notch. The last section attempted to cover way too much - Django, Bootstrap, Git, Heroku. Those topics could have easily filled a book on their own.","Reviewed in the United States on October 9, 2021",Troubling at First,3.0 out of 5 stars,,0,
R2Z7ZRHP6BAAFP,Amazon Customer,"The information and examples inside the book are excellent and I'm learning very much. It's well written and everything is explained thoroughly for a real beginner like myself. I didn't give it five stars because the binding of the book broke after a few weeks of normal use. The book looks like its near new condition, but the binding is broken. Kind of a pain to have to fix it after a short period of time.","Reviewed in the United States on February 8, 2021","Good instruction, poor physical quality of the book.",3.0 out of 5 stars,,0,
R1BLHE8OPRHH9Z,Turtleboi,"Exctoed about the books content which I know will prob be great. But not hyped about the fact I can see the other side through the binding. Very annoying that I have to proactively buy book glue for a week or month from now when the cover comes off.
To get the Real cost of book you have to add $7-$11 for book glue. Bought this thinking they fixed the binding with all the complaints
6/29/20","Reviewed in the United States on June 29, 2020",Binding coming off,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/710I2uHLz3L.jpg,3,
R23E6VH2MPLKXZ,Daniel,"It arrived with a crease on the back side of the book and a bump on one of the corners.
No protective plastic film that usually comes with new books.

Aside form the physical damage, overall a good book for beginners.","Reviewed in the United States on March 16, 2021",Not New,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/816zCDdPtyL.jpg,0,
R8DBWCSWXSPMD,Vandygal,This review is the book construction quality only. I returned my first back after the cover popped off in a few days. Well the cover popped off the replacement book in less than a day. Definitely have a bad batch of glue.,"Reviewed in the United States on August 20, 2020",Cover pops off almost as soon as you open the book.,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/614F3s6LuCL.jpg,0,
R2AKEH5NZ0992I,Edward J Ernest,I’m 27 pages in and the spine of the book is already barely hanging on. Good book but I’m disappointed in the quality of the product.,"Reviewed in the United States on July 25, 2020",Great book but cheap quality,3.0 out of 5 stars,,0,
R2R8IG7EB9O9MF,Elfio,"Very basic and shallow book not capturing indepth details of python as a language. Ok for introduction, not ok if you plan coding professionally. Easy reading.","Reviewed in the United States on June 9, 2020",Basic book,3.0 out of 5 stars,,0,
R1066A3ZYETUOP,Andrew,Awesome so far! The only downside is that the binding is already falling apart after two days of reading.,"Reviewed in the United States on September 7, 2020","Good text, horrible binding.",3.0 out of 5 stars,,0,
R2354TQ79ZIUYF,Cuong V. Nguyen,Easy to follow w/good explanation,"Reviewed in the United States on February 22, 2022",Good book for beginners,3.0 out of 5 stars,,0,
R3P13DC7PJ2Y97,shanyun,"I just received the book less than a week, and cover fell off from the book.

The quality is terrible.","Reviewed in the United States on March 28, 2020","The content is clear and easy to understand for beginner, but the quality of book binding is so bad",3.0 out of 5 stars,,0,
R2UEXE57TJRXO8,Jace,"Literally, the FIRST time I sat down with book and started reading it the cover separated from the pages.","Reviewed in the United States on July 19, 2019",Hope the content is better than the binding,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71MGudRhvjL.jpg,0,
R1D3OKPUNL7K0S,Harsh Naik,"Content is pretty good, but quality of the binding is abysmal.","Reviewed in the United States on September 10, 2020",Good content but poor printing,3.0 out of 5 stars,,0,
RYRW7ZJOU1PNE,Urahara,"Book is in good shape, that's all count","Reviewed in the United States on August 20, 2020",Product is in good shape but delivery was delayed,3.0 out of 5 stars,https://images-na.ssl-images-amazon.com/images/I/71QJfox4PIL.jpg,0,
R5R8KODKXWVS4,RonLev,"First admission: I didn't buy the book. Because? I checked the index and there is nothing on pandas or numpy, two of the most popular and important packages. In 500+ pages you couldn't squeeze these into the book?","Reviewed in the United States on April 26, 2020","Some essential things are missing here,",3.0 out of 5 stars,,0,
R2TR2L9XJXTUV8,Gouthami,Good book to start the python course but needed more detailed explination. The assiagnment given as try it yourself is good way to learn but how can i know iam i doing the right or wrong the answer should given back of the book so we can learn easily.,"Reviewed in the United States on July 28, 2020",Good book to start but not who want to become a gem in python,3.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/71WZHokEuEL.jpg
https://images-na.ssl-images-amazon.com/images/I/71u8aCh4UtL.jpg",0,
R2VOF6OQN94WV4,Robert Broadbent,BTW = The person for whom I bought this is me - 83 yo - so unless I have regressed faster than I thought ;-) next question hardly applicable.,"Reviewed in Australia on November 4, 2022",hard to tell - Haven't read it yet,3.0 out of 5 stars,,0,
R3EDKX4CWNM9OH,Tianzi Davis,Great book but the preying quality is not so good.,"Reviewed in Australia on July 14, 2022",Great book but the preying quality is not so good.,3.0 out of 5 stars,,0,
R2O22I7TGEPNEA,Avinash,"This is an excellent book for Python beginners. This is a copy of the original publication as the printing quality is average, saddest part is there are pages missing from 69-76 , chapter-5 Conditional tests. Originally published copy is probably thrice the amount of this copy.","Reviewed in India on July 4, 2023",Excellent book by Eric Matthes. This is a copy.,3.0 out of 5 stars,,0,
R39KK1G9OU48JD,manuel santiago cabeza,"No avanza mucho en lo que son el tema del libro, los objetos.","Reviewed in Spain on August 26, 2024",OPINION,3.0 out of 5 stars,,0,
R3PVIHEMB9UE3W,Phil,I am still working through the book and I am learning Python. The book recommends Sublime Text which is good but soon wanted payment for a license so I am trying other IDEs.,"Reviewed in the United Kingdom on August 7, 2024",Not entirely satisfied,3.0 out of 5 stars,,0,
R1EYDH5X3MQBXN,Nandu,"The bad. The book has bad binding on his cover. Surprised that happens. There is a disclaimer at the end. That explained about the poor services from the manufacturer.
The Good. The content is great . Explained the basic very well, online resources, cheat-sheet and some exercises at the end of the chapter.","Reviewed in Canada on August 1, 2020",Poor cover quality,3.0 out of 5 stars,"https://m.media-amazon.com/images/I/61gjT2OF-VL.jpg
https://m.media-amazon.com/images/I/71Qhs4P6VnL.jpg",4,
R2V6IW508CNZES,Daniel Patterson,"Turns out this is a direct copy from a website. The quality of the book, paper is poor, thin.

Even though you can read 100% of this online. I wouldn't mind if the paper was better, but it wrinkles too fast and has a poor feel.

I'm unsure if I recomend this. But would if nicer paper.","Reviewed in Canada on May 25, 2020",OK book,3.0 out of 5 stars,,0,
R3N7MKULSSCOCL,Cliente Amazon,"Per il libro in sé sarebbero 5 stelle senza ombra di dubbio, ottimo sia per chi è alle prime armi e non ha mai programmato, sia per chi arriva da altri linguaggi e vuole imparare velocemente la sintassi di Python. La qualità della copertina del libro però è pessima, la mia si è scollata dopo aver letto neppure 2 capitoli.","Reviewed in Italy on August 21, 2020","Ottimi contenuti, pessima qualità del libro cartaceo",3.0 out of 5 stars,,0,
R264UDCKM8QX3Y,Amazon Customer,Paper has low quality print or looking like a photocopy of original which disappointed me little bit at the price of Rs. 795,"Reviewed in India on March 10, 2021",Bit disappointed with this purchase.,3.0 out of 5 stars,https://m.media-amazon.com/images/I/C1UzPJJTtIS.jpg,0,
R3K6NAKYMQWIYV,Dale Robert Spencer,Django section confusing with poor variable name choices,"Reviewed in Canada on November 30, 2019",.,3.0 out of 5 stars,,0,
RS0SS27MUNCWS,Nirmal,The print quality is not good.. Lots of dark spots in entire book.. Book is not delivered in proper condition.,"Reviewed in India on November 10, 2020",Print quality not good,3.0 out of 5 stars,"https://m.media-amazon.com/images/I/815PjlW3fzL.jpg
https://m.media-amazon.com/images/I/81gzsMpcAHL.jpg
https://m.media-amazon.com/images/I/81kA1+hbscL.jpg",0,
R1ZLZQ9TMI2VVU,Danilo,"O conteúdo do livro é ótimo, não tem o que falar, me arrependi de não comprar o digital apenas.
Minha avaliação diz respeito ao livro físico comprado na Amazon, não merece nem uma estrela, capa parece uma folha normal, o que encostar risca e suja.
Vou colocar um papel contact pra ver se melhora essa experiência.","Reviewed in Brazil on September 12, 2020",O livro físico não é legal; Conteúdo Excelente,3.0 out of 5 stars,,2,
RGAG97IIWOJDP,sally,Good,"Reviewed in the United Kingdom on December 30, 2019",Good,3.0 out of 5 stars,,2,
R1IF4UDONTO7Z5,Shay,"This book has taught me again that not everything that is popular is necessarly good or even moderately good.
The pace is incredibly slow, like it was written for little children. The exercises are a joke - they don't make you *think*, they are very simplistic.

The thing that is most annoying is that every chapter he writes something like ""You will use lists when you, for example, want to write a game where you shoot aliens and want to remove aliens that were shot down"" when it is clear that you won't get anywhere near that level of programming ability by reading this useless book.

If you want a good book, don't go by what I say but go to the official python site at python.org and buy one of the books that they recommend for beginners. I bought the first book on the list and although the exercises are much harder it is by far a better book.","Reviewed in the United States on December 22, 2020",Don't buy this if you want to seriously code in Python,2.0 out of 5 stars,,8,
R1VS1WOPSZYESO,Evan Walker,"This is, without a doubt, the poorest bound book I've ever seen. It isn't even attached by the spine, and only holds in via a small strip of glue on the first and last pages

Terrible quality, really, really terrible.

The book turns into a loose pamphlet almost immediately. Worthless. The book content is fine and good, if you can use the book more than once.","Reviewed in the United States on November 9, 2020",The worst quality book in existence,2.0 out of 5 stars,,2,
RMYDH7CSLLYIT,Charles La Fontaine,"Great educational book. However, the quality of the construction on the book is poor. The cover on the book has completely torn apart from the adhesive and I’ve only studied from the book only a handful of times.","Reviewed in the United States on May 26, 2020","Solid education, but poor construction",2.0 out of 5 stars,,0,
R2S9ES2BKU3TAZ,Don,I've read a little and the paper back cover has came undone... its very disappointing. nothing wrong with the content so far but having the cover come undone is just poor quality.,"Reviewed in the United States on June 4, 2020",bought this a few days ago...,2.0 out of 5 stars,,0,
R20IDLE2YZP11K,🦌,The spine fell out on the second day of using the book. I bought a new copy and this shouldn't happen.,"Reviewed in the United States on April 13, 2020","Great book, fell apart on second day",2.0 out of 5 stars,,0,
R19NUAGJYCLPYJ,Terry S. Barker,"This was supposed to be a new book, but on arrival, the front cover was nearly ripped off (only top inch still attached)","Reviewed in the United States on July 31, 2019","New book, but cover nearly ripped off",2.0 out of 5 stars,,2,
R212JA9VO384RB,User,Seems excessively 'wordy' and Binding broke after 2 days.,"Reviewed in the United States on May 1, 2020",Fair resource.,2.0 out of 5 stars,,2,
R29E364OZ8X4TL,Tony,"The substance and the way Python is taught is easy to understand and intuitive. It’s a good place to start for someone like me who have zero coding knowledge prior.

The only issue… The sample codes are near impossible to figure out because the formatting on kindle is so horrid. Not sure if this is due to the book itself or the transfer to Kindle. I had to google and use github to get through some of the codes.","Reviewed in the United States on June 4, 2021","Good and Easy Learning, Formatting is Wanting",2.0 out of 5 stars,,0,
R26AD89YWT9F46,Mikey A.,"I tried to go to resources in the link that's shared in the book, but couldn't find anything.","Reviewed in the United States on May 22, 2021",Great book! But where do i download the ship from in the AlienInvasion project?,2.0 out of 5 stars,,0,
R25269QMXUN1OU,afb1234,"The book separated completely from the spine when first opened! I’m returning it because of this.
The content is 5/5. Good beginner information that is clear and thorough. However, you can learn the majority of it from a good online course for free. For that reason I gave it 2/5.","Reviewed in the United States on August 31, 2020",Separated from spine when first opened,2.0 out of 5 stars,,0,
R1BRY55DCVEUSA,G. J,"Not for me. There are more efficient ways to learn Python. In general, short, concise, explicit exemplars are more effective than the long example of a game development that comprises much of this book. Hardly worth retaining on my shelf.","Reviewed in the United Kingdom on September 30, 2024","Verbose, tedious",2.0 out of 5 stars,,0,
R3CFU9HH6W98ST,T. Anderson,This book is for the absolute beginner and one with lots of patience at that. Indices to arrays of strings was particularly badly explained. However I will persevere for a few more pages as the book was expensive. Then perhaps I will go look for an on line course. In case you are wondering I have done many programming languages as an engineer over the past 40 years so I know a good course when I see one. Sadly this one is not great.,"Reviewed in the United Kingdom on September 29, 2023",Very long winded.,2.0 out of 5 stars,,0,
R2R98BV0A12JUI,Yván Ricardo Ecarri,"Python is a language where identation plays an important role in the syntax. In this book, indentation is completely neglected in all the code samples, which makes this book unsuitable for novice programmers.","Reviewed in Spain on February 18, 2024",The edition is neglected,2.0 out of 5 stars,,0,
RT84Q69J7L0U7,graemebg,I did not find the kindle version helpful for my task. I am a beginner and over the years I have bought two raspberry pi’s but neither worked. I have an astronomical telescope and wanted to photograph through the eyepiece. I bought a pi 4 and camera module and the pi book on photography and Bingo it gave me the start I needed. The Noobs SD card bright the other pi’s to life. So following the programming in the Raspberry Pi for Beginners book fired the inspiration. I can now take photographs with the Pi 4 and 3b. I am sure one day the crash course may be helpful. But if you are like me don’t buy it without a project. The Linux language andPython are no goes on their own.,"Reviewed in the United Kingdom on October 10, 2020",Don’t buy without a project,2.0 out of 5 stars,,0,
R26N65E1MCDUW9,Reader,Earlier I gave the 4 Star but after reading to the deep of this book.... I found UNEXCEPTABLE SYNTAX error in Chapter 9 that describing the important topic CLASSES! So most of the chapter 9 are full of mistake and unable to run the code! Very very frustrating. Amazon and the writer of this book should give us the answer for this.,"Reviewed in Canada on October 30, 2020",I reversed my REVIEW 4 Star to 2 Star!,2.0 out of 5 stars,,28,
RLPIH4WPUI7BZ,Godot,"En même temps que les principes de base du Python sont expliqués, l'auteur entre trop dans les détails au lieu d'y revenir plus tard. Par exemple pour le chapitre sur comment utiliser les listes, il va passer du temps pour expliquer le résultat en indentant le code dans la boucle, avant la boucle, après la boucle, pleins de fonctionalités sur les listes, on s'y perd sans même avoir encore abordé les conditions du chapitre suivant.

J'ai été découragé à lire la suite, j'aurais préféré une explication des bases, réaliser tôt des projets et des explications plus avancées dans les pages suivantes. Ce livre à une bonne réputation non mérité, on trouve de meilleurs tutoriels d'initiation à Python sur YouTube et les tutoriels sur le moteur de jeu Godot en GDScript (basé sur Python) permettent d'en apprendre beaucoup tout en faisant des jeux vidéo.","Reviewed in France on March 6, 2020","Pas très agréable à lire, entre trop dans les détails dès le début",2.0 out of 5 stars,,2,
RL54ZQ078DV9Z,Si,"None of the ""Try it yourself"" exercises have answers so if you get stuck, that's it really. The author's advice to ""take 5 minutes and have a think about it"" or ""go on the Python forum"" is not helpful. I work on an IT helpdesk and if that was how I assisted my customers, I'd soon be out of a job.","Reviewed in the United Kingdom on July 23, 2021",Frustrating,2.0 out of 5 stars,,0,
R3V7MMJF3JLXH5,King Larry,"I bought this book to learn python based on the 4000+ reviews which are mainly positive, but my copy had a poor print quality from the start and the content is now out of date. Although this book is clearly one of the best sellers, newer books with a better print quality and more up to date content have been released at similar prices.","Reviewed in the United Kingdom on April 10, 2021",There's better quality Python books available,2.0 out of 5 stars,,0,
RXJHOHFGCQ9JC,Antony Vilson,"This book does not cover all topics, covers some very basic and highly overpriced, I bought it for 2K INR, which i think is overpiced, it must be somewhere around 500-900 INR(at max). I had to buy another book to learn missed topics.

But the covered concepts are explained in simple way, easy to understand, my concerns are, very few topics and highly priced.","Reviewed in India on April 14, 2021",Highly Overpriced & And very Few Concepts covered,2.0 out of 5 stars,,4,
R2N5D0RE96W7UC,Ravilla Muni Sandeep Kumar,"Bidding of book is worst
It's getting worse when I was trying read with that kind bidding...
Printing was super
Brought it from ""A H Corp"" seller","Reviewed in India on November 12, 2020",Worst bidding of book,2.0 out of 5 stars,"https://m.media-amazon.com/images/I/61uraUMDWBL.jpg
https://m.media-amazon.com/images/I/61z2gLwUjNL.jpg
https://m.media-amazon.com/images/I/71URFQtzggL.jpg
https://m.media-amazon.com/images/I/71eabm+VyyL.jpg",0,
R3035OZ7MY9SPO,Bishwapratap Sah,"It's not a original book 📕. Paper quality is very poor and all images 🖼 is not clear, images text is invisible.","Reviewed in India on June 14, 2020",Not original book📕.,2.0 out of 5 stars,,0,
R2U3CZ3TXOBX93,sangareddy peerreddy,Content is really good but the Physical quality of the book is not good.,"Reviewed in India on December 18, 2020","Quality of book is not good, do not buy from this seller",2.0 out of 5 stars,,0,
R294QFM0DIBIHO,Sathyaharishchandra,The binding came off within a week. Not expected when you pay around 2k for a book!,"Reviewed in India on October 28, 2020",Poor quality of binding used!,2.0 out of 5 stars,,0,
R2TQ7ZM26W7Z87,Armi,"El libro venía en mal estado y sucio, la portada tenía un pedazo arrugado, algunas hojas tenían cortes y la tripa de abajo del libro venía sucia","Reviewed in Mexico on December 2, 2021",Artículo llegó maltratado,2.0 out of 5 stars,"https://m.media-amazon.com/images/I/51YII83fw8L.jpg
https://m.media-amazon.com/images/I/51gQrPNWPSL.jpg
https://m.media-amazon.com/images/I/51uTBhYtHnL.jpg
https://m.media-amazon.com/images/I/61UqbHpfriL.jpg
https://m.media-amazon.com/images/I/71A24ebQvZL.jpg
https://m.media-amazon.com/images/I/71E4I5OnCeL.jpg",0,
R3TCB5NVIAJT7X,Daniel,"Calificaría con 5 estrellas, solo que llegó con una mancha roja en la parte lateral.","Reviewed in Mexico on January 21, 2020",Casi bueno,2.0 out of 5 stars,,0,
R27CYSUUZXTJ9D,Jonathan A. Titus,"The index in this book is awful so one star is the best I can offer. Wish I could give it zero stars. I have programmed in other languages and aimed to learn about Python so as a volunteer I could answer students' questions in a junior-high programming course. The index is horrible and newcomers will find it difficult to locate important information. As an example, the use of a loop in software lets a computer do something many times. The word ""loop"" is not in the index. That goes for """"else"" and ""elif,"" also important commands. The entry labeled ""for loops"" points readers to a chapter labeled ""Working with Lists."" Granted, this chapter includes information about loops, but you need to go to Chapter 7, ""User Input and while loops."" The topic of loops should have its own chapter. I need to find a better book and not one with half the pages devoted to games, data visualization, and web applications, which I have no use for. Revised 12-17-2020","Reviewed in the United States on October 21, 2020",AWFUL: Sparse index makes info difficult to find info.,1.0 out of 5 stars,,7,
R2N6NCAVF87BG8,Mr. Ty,"Been a programmer for a long, long time and bought this to learn Python. So far, so good, I've had good references and bad. Really not far enough along to provide a fully justified review of the material covered.

But after two days of using it, it is pretty shoddily made. The cover has come completely off. Not figuratively or virtually, but completely, as in the cover can go in one direction and the rest of the book in another. Two days.","Reviewed in the United States on September 1, 2020","The material seems good, the book, not so much.",1.0 out of 5 stars,,7,
R1UW5F0M47T5C3,Don,"A disaster from the getgo: on page 2 the author listed a requirement to download a 'sublime text' program, which froze my computer, requiring a reset and several hours reinstalling deleted programs. I never made it past Chapter 1, where he kept referring to 'hello_world.py', which I was unable to correlate to the 'print' command. He notes that a text editor is necessary, but doesn't provide any specific editor, such as PyCharm. Wouldn't recommend this to a compete novice, such as myself.","Reviewed in the United States on May 6, 2020",Don't waste your money!,1.0 out of 5 stars,,9,
R3BTNLO5EH2RG8,LIBBY LOU,was very excited to receive this book....cannot believe there are no examples for the try it yourself exercises READY TO SCREAM there are some online but not all...why put the time and energy into writing a whole book but leave out something as critical as follow up answers....regret purchasing....will look to purchase a book that i can check my answers n c if im on track ...UGH,"Reviewed in the United States on November 14, 2020",WHY NO SOLUTIONS TO EXERCISES UGH,1.0 out of 5 stars,,7,
R2IT3OVALFFDBW,Jason Bowers,I purchased this book only to be left out without a way to use the python terminal. I was already stuck at shift left click. I tried everything and was never able to get started. It shouldnt be that complicated if its suited for beginners. This was a complete waste of money!!!,"Reviewed in the United States on September 14, 2021",No way to get started!,1.0 out of 5 stars,,0,
R2NU54WZCO9D2I,CitizenX,"First off, the physical copy of this book fell apart on the first day of use.

Second, this is useless for learning python. There is no glossary. The author is not meant to be a teacher. The book leaves out many basics.

What a waste.","Reviewed in the United States on July 14, 2021",Overpriced Garbage,1.0 out of 5 stars,,0,
R33CK9YZO8TS5I,Marc C.,"I was really looking forward to this book ,but in all honesty the book itself is very hard to fallow the text editor they want you to fallow has no instructions on how to properly install","Reviewed in the United States on May 18, 2020",Very hard to fallow,1.0 out of 5 stars,,3,
R13X7A3AUCTQFO,Arif Hossain,The book content is fine. The book binding is so bad that it breaking up in just 4 days of use. I have never encountered anything like this before.,"Reviewed in the United States on August 15, 2020",The book binding loosening after 4 days of use,1.0 out of 5 stars,,3,
R34CNNHAKX5VHK,BB FAN,Project based learning is the WORST!!! this book is so bad I don't even know how it got all those reviews.,"Reviewed in the United States on August 2, 2021",Project based learning ?,1.0 out of 5 stars,,0,
R21OAFMAXG4T8N,Rosalie,"I took a programming course via a university, and this was the textbook required. Did not help at all with learning python.","Reviewed in the United States on May 15, 2021",Not very useful,1.0 out of 5 stars,,2,
R16BF6PCY6CUER,Amazon Customer,Did not live up to expectations for simplicity or helpfulness. Possibly not for beginners and was impossible for me to complete the first chapter,"Reviewed in the United States on September 18, 2020",If you are a beginner start somewhere else,1.0 out of 5 stars,,2,
R1AQJRD0F807G9,John Harp,"Teach, don't preach; Left or Right.","Reviewed in the United States on July 30, 2021",There are better sources sans the politics.,1.0 out of 5 stars,,2,
R24IKUQ1FWA8DT,E. Fernandez,Book is good but I just got it today and the book binding is unglued. It is coming apart.,"Reviewed in the United States on May 2, 2020",Unglued book binding,1.0 out of 5 stars,,4,
R1RHSPIVVY9WL8,J.W.,out of date and NOT compatible with the latest iterations of the PYTHON language,"Reviewed in the United States on November 1, 2020",OUT OF DATE,1.0 out of 5 stars,,0,
RMEI9A09HBCV2,MUSTAFA OZGUR KILICARSLAN,So so,"Reviewed in the United States on September 12, 2020",So so,1.0 out of 5 stars,,0,
R3SKEKK5JPVAG1,Robert V.,"Of all of the things I've used to learn Python over the past 2 years, this book was the absolute worst. I think it's popular because it gives people a false sense that they understand the material, but all it does is set you up for failure when you try and do something that is slightly different from one of the examples in the book. As an example of what I mean, the book spends pages talking about how to create a list of favorite pizza toppings (something that should really take a couple of lines of explanation), and then there is an exercise to create a list of your favorite places in the world. Now if you know no Python, and I say this is a list of pizza toppings in Python, I would argue that you could probably give me a list of favorite cities in Python without ever having the slightest idea of what a Python list is. Pepperoni....let's replace that with Denver.........Meatballs.....you're now New York. It would be one thing if this was just the introductory exercise on lists and the exercises then progress to get more difficult. But this is literally true of every exercise in the entire book.","Reviewed in the United States on July 7, 2019",Trivial examples and exercises,1.0 out of 5 stars,,8,
